Hashtag,tweet,split
Greta Thunberg,"RT @michinara3: Greta Thunberg ""We are in the beginning of a mass extinction and all you can talk about is money and fairy tales of eternal…",0.12454136478742935
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-1.340127345844617
Greta Thunberg,"RT @NPR: ""We are in the beginning of a mass extinction",-0.6090414883510504
Greta Thunberg,RT @guardianeco: Greta Thunberg to world leaders: 'How dare you? You have stolen my dreams and my childhood' - video https://t.co/fz8c7vJwPf,-1.4150806581666089
Greta Thunberg,RT @Reuters: A visibly emotional @GretaThunberg said in stern remarks at the opening of the United Nations Climate Action Summit that the g…,1.680493629435677
Greta Thunberg,RT @adamcbest: When conservatives attack young activists like David Hogg and Greta Thunberg what they are really saying is “Hey,0.371591354934664
Greta Thunberg,"RT @Robbytreeroot: ""If world leaders choose to fail us",-0.07054695329821814
Greta Thunberg,RT @adamcbest: When conservatives attack young activists like David Hogg and Greta Thunberg what they are really saying is “Hey,-0.6020197927895061
Greta Thunberg,RT @CyrusMMcQueen: I may get in trouble for sayin it quite this way but,0.13757856041233102
Greta Thunberg,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldn’t be up here. I should be in school on the other side of the ocean…",-1.822918450412315
Greta Thunberg,RT @PhillipAdams_1: I nominate Greta Thunberg as Australian of the Year,-0.46785994712250345
Greta Thunberg,Memes mocking Greta Thunberg on her appearance are a great way to show you’re a beta cuck that gave up and will let… https://t.co/XvXViIlP3U,0.5611389297878723
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",1.278265056941448
Greta Thunberg,RT @bearshrugged: I was not going to do this as I do not like too personal information on the internet,0.19921303822463787
Greta Thunberg,RT @TwitterMoments: “We are in the beginning of a mass extinction and all you can talk about is money,-0.05826871208180497
Greta Thunberg,RT @redsteeze: When you hide behind teenage kids like David Hogg and Greta Thunberg and use them for human shields like you are now,-1.5443969137278615
Greta Thunberg,RT @daveyk317: #GretaThunberg,-0.10213328862479501
Greta Thunberg,RT @prageru: Despicable. ,-0.3002334173287545
 like Greta Thunberg, that climate change is going to kill them and everyone they…,0.7216726690995375
Greta Thunberg,RT @TwitterMoments: “We are in the beginning of a mass extinction and all you can talk about is money,-1.413319937080422
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,-0.8313498041673381
Greta Thunberg,RT @GretaThunberg: Today at 11:30 I and 15 other children from around the world filed a legal complaint against 5 nations over the climate…,-0.10181597995096314
Greta Thunberg,RT @CHIZMAGA: Greta Thunberg: “World leaders have stolen my dreams and my childhood with their empty words.”,0.652758324942168
Greta Thunberg,RT @GretaThunberg: “People are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.…,-1.4085337701501033
Greta Thunberg,RT @DavidWinterA: Greta Thunberg deserves the Nobel Peace Prize. After seeing Trump walk out of the Climate Change Meeting and walk past he…,-0.5040685682123862
Greta Thunberg,RT @itsJeffTiedrich: Q: what's one thing Greta Thunberg has that Donald Trump doesn't?,-1.2092182229688875
Greta Thunberg,RT @bearshrugged: I was not going to do this as I do not like too personal information on the internet,0.38479806585948767
Greta Thunberg,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD,-0.25596484750754045
Greta Thunberg,Video of Greta Thunberg crossing paths with Trump at UN goes viral https://t.co/PFBG6hzY45,-0.31869620357521805
Greta Thunberg,Video of Greta Thunberg crossing paths with Trump at UN goes viral https://t.co/PFBG6hzY45,0.4492263434954163
Greta Thunberg,RT @stillgray: Am I a bad person for thinking children shouldn’t be used as political props like Greta Thunberg? https://t.co/kGEErp35Jn,1.5041553814119
Greta Thunberg,RT @TheOnion: Feeble,0.3551686063009798
Greta Thunberg,RT @TXTrumpette89: SURPRISE! The Official Escort for 16-Year-Old Global Warming ‘Expert’ Greta Thunberg Is a Leftist Hack Funded by George…,1.7447700012476737
Greta Thunberg,RT @TXTrumpette89: SURPRISE! The Official Escort for 16-Year-Old Global Warming ‘Expert’ Greta Thunberg Is a Leftist Hack Funded by George…,0.3227334609980293
Greta Thunberg,Greta Thunberg gives impassioned rebuke of global leaders over climate crisis inaction https://t.co/dv7aN8TK8j,0.7219758317362903
